protein_id,log2FC_2019,padj_2019,neg_log10padj_2019,DAP_2019,log2FC_2022,padj_2022,neg_log10padj_2022,DAP_2022,mean_log2FC,fisher_combined_padj,neg_log10padj,DAP
Td00001aa007754_T002,0.108357178090419,0.331158990446234,0.479963450044276,NS,0.649636578136286,5.32727330905876e-6,5.27349502171128,NS,0.3789968781133525,1.3773652667812585e-4,3.8609508728792523,NS
Td00001aa007769_T001,-1.03800632257974,0.0656023023292711,1.183080918683,NS,-0.589929995961044,0.00119432035010785,2.92287916765919,NS,-0.813968159270392,0.0029215301544251423,2.5343896267821377,NS
Td00001aa007790_T003,-0.0892673380970874,0.689410505610952,0.161522102862939,NS,0.27180165283669,0.150986277725988,0.821062521439858,NS,0.0912671573698013,0.47162981920554725,0.3263987440624918,NS
Td00001aa007819_T001,0.600269753509005,0.0274918919787426,1.56079537119133,NS,0.56386200654293,0.0191415526312358,1.7180228381459,NS,0.5820658800259675,0.01265039126431738,1.8978960419738404,NS
Td00001aa007835_T001,0.258217389536018,0.0821530699755225,1.08537620278866,NS,-0.278039622004961,0.203964472974347,0.690445472450907,NS,-0.009911116234471495,0.15841974138073994,0.8001907000287033,NS
Td00001aa007838_T006,0.0426443374084937,0.842585452387614,0.074386043431726,NS,0.122314576721205,0.738588941250916,0.131597199243474,NS,0.08247945706484935,0.9690876177010151,0.013636955494299908,NS
Td00001aa007848_T001,0.381837083906047,0.0631375226833566,1.19971246245101,NS,0.375781509700235,1.19381359634806e-5,4.9230634792345,NS,0.378809296803141,6.788581124685044e-5,4.168220987738943,NS
Td00001aa007867_T002,1.45470232816369,2.16024961511666e-5,4.66549606356926,Up,0.860238957469403,5.85301699460589e-15,14.2326202148824,NS,1.1574706428165464,8.45668015203048e-16,15.072800094953854,Up
Td00001aa007870_T001,0.0676387168753633,0.903126723410449,0.0442513068110438,NS,-0.133946632406598,0.962851228591431,0.016440811102967,NS,-0.033153957765617345,0.9996572672230563,1.4887246698859125e-4,NS
Td00001aa007882_T001,0.0989584800881688,0.977622678597887,0.00982873235143976,NS,-0.524649066925287,0.251512560986866,0.599440320623718,NS,-0.2128452934185591,0.7123195111478093,0.1473251597298683,NS
Td00001aa007890_T001,-0.163267919540864,0.491910735838657,0.308113698960068,NS,-0.141855963859783,0.32069281829408,0.493910765703537,NS,-0.1525619417003235,0.5792410715338226,0.2371406517347537,NS
Td00001aa007891_T002,0.792438930064638,0.00477041250628842,2.32144406509848,NS,0.106445172069955,0.250761823980829,0.600738579868617,NS,0.4494420510672965,0.02356891044990076,1.6276604936968457,NS
Td00001aa007892_T001,0.751035176667862,0.0827700397717682,1.08212683611859,NS,-0.00434540696184273,0.92940562691570106,0.0317947024929996,NS,0.37334488485300965,0.39690862650831593,0.4013094619286987,NS
Td00001aa007925_T003,-0.270555993166337,0.147464650531757,0.831312074051308,NS,-0.385156160737802,5.9114900851528e-4,3.22830303448386,NS,-0.32785607695206953,0.0031677172936749693,2.499253584429613,NS
Td00001aa007926_T001,-0.215914857265243,0.161552318248086,0.791686805550222,NS,-0.101250952543336,0.0093796076548033,2.02781532760362,NS,-0.1585829049042895,0.02813628067316468,1.5507333123695808,NS
Td00001aa007963_T001,-0.291592016516404,0.264006536360148,0.578385320592279,NS,-0.110573015537289,0.152509826908852,0.816702171826773,NS,-0.2010825160268465,0.273457230858753,0.5631105883597879,NS
Td00001aa007968_T001,-0.382701517159154,0.0511154260659785,1.29144801484925,NS,-0.440620021187866,0.012080054277244,1.91793111436931,NS,-0.41166076917351,0.014249481357167498,1.8462009425199846,NS
Td00001aa007977_T001,-0.436353730515936,0.289519637439165,0.538321973759586,NS,0.534838672319429,0.0293191624646195,1.53284843997188,NS,0.04924247090174652,0.09834989714377107,1.0072260899379948,NS
Td00001aa007989_T001,0.0772429989324604,0.280592604897185,0.551923779119017,NS,-0.0208044272279926,0.98884921612226,0.00486992639927416,NS,0.028219285852233895,0.7513275350538816,0.1241706946118203,NS
Td00001aa007990_T003,-0.0409717810563062,0.888137490397284,0.0515197969480491,NS,0.0053730513558825,0.993282083853652,0.00292739796597038,NS,-0.01779936485021185,0.9999558984015862,1.9153503187400002e-5,NS
Td00001aa007991_T003,-0.375197234747053,0.287939915018135,0.540698127860501,NS,-1.36993361746812,2.5587249159778e-6,5.59197640184026,Down,-0.8725654261075866,6.671311472803572e-5,4.1757887823631545,NS
Td00001aa007992_T002,2.06626144226872,0.0845201611439215,1.07303968360447,NS,1.2249153422966,6.66504429955565e-5,4.17619695968018,Up,1.6455883922826602,3.52341473624588e-4,3.45303623361072,Up
Td00001aa007999_T002,-0.169744675832317,0.269449633847169,0.569522402226658,NS,-0.189026138206139,0.411393981861873,0.385742065736329,NS,-0.179385407019228,0.48604106991624346,0.31332703179861976,NS
Td00001aa008061_T001,0.0717626693000913,0.888137490397284,0.0515197969480491,NS,-0.25730317143207,0.667001631627211,0.175873103705899,NS,-0.09277025106598935,0.9583710409765981,0.018466317799169196,NS
Td00001aa008086_T004,-0.610433188237274,0.25964171770487,0.58562552638085,NS,-0.829946283793104,0.079181197217378,1.10137793601435,NS,-0.720189736015189,0.18096414329323887,0.7424074688466092,NS
Td00001aa008094_T001,-0.852042118612899,0.0528799542033226,1.27670892964293,NS,-0.441341381059769,0.071498306967422,1.145704241883,NS,-0.646691749836334,0.05510272043793782,1.258826959369277,NS
Td00001aa008108_T004,-0.163267919540864,0.690548389938014,0.160805882984386,NS,0.237844287627057,0.952894153766657,0.0209553375442897,NS,0.0372881840430965,0.9790261681732527,0.009205699880864617,NS
Td00001aa008122_T001,0.325386414659773,0.374151409660833,0.426952614180709,NS,0.200607801567012,0.519145790249332,0.284710663327737,NS,0.2629971081133925,0.6410650506172564,0.19309789920082204,NS
Td00001aa008136_T003,-1.55215635563791,0.0334686447918404,1.47536187268379,Down,-0.328186656658509,0.0265736743987547,1.57554839061144,NS,-0.9401715061482095,0.018772494668899634,1.7264780103330266,NS
Td00001aa008141_T001,-0.486004020632987,0.0110201004024728,1.95781444867468,NS,-0.558535469813536,3.58783267526723e-10,9.44516781922399,NS,-0.5222697452232614,2.4673478793382975e-9,8.607769613612932,NS
Td00001aa008154_T002,-0.258425152581204,0.478588086880555,0.320038116141366,NS,-0.16444661289133,0.127391002760124,0.894861243818667,NS,-0.211435882736267,0.34764113936289504,0.45886883538476764,NS
Td00001aa008180_T001,-0.00288827932482651,0.649083025334578,0.187699748286716,NS,-0.519445216661857,0.0478734071567244,1.31990566262234,NS,-0.2611667479933417,0.23364704418226445,0.6314397087695711,NS
Td00001aa008230_T002,0.0440443327060212,0.765502444442782,0.116053418151459,NS,0.618666677328427,0.0409868937910262,1.38735499362625,NS,0.3313555050172241,0.2350097660182842,0.6289140898996515,NS
Td00001aa008258_T002,0.900721927564115,3.3306648939706e-4,3.47746906050019,NS,0.801963647054167,1.32499334598369e-8,7.87778630271572,NS,0.851342787309141,2.7169781542023952e-9,8.565913853502424,NS
Td00001aa008265_T001,-0.289827251720338,0.806067205173642,0.0936287477491026,NS,0.233434200997209,0.672626986095528,0.172225712582982,NS,-0.028196525361564515,0.9405956370636661,0.026597040052589956,NS
Td00001aa008295_T001,0.211635253327149,0.229121881270146,0.639933433459663,NS,0.957552686115248,3.88218348085966e-7,6.41092394271329,NS,0.5845939697211985,1.158954194349079e-5,4.9359337284320475,NS
Td00001aa008396_T001,-0.564904848379903,0.228643548323653,0.640841048676333,NS,-0.799868590601034,0.0872468573547507,1.05925020744123,NS,-0.6823867194904685,0.17747358865566215,0.7508662688317572,NS
Td00001aa008406_T001,-1.12029423371771,0.0349867007884368,1.45609700912989,Down,0.0529536740238136,0.868638711308108,0.0611608199969615,NS,-0.5336702798469481,0.23116157559205208,0.6360843540542358,NS
Td00001aa008429_T002,0.700439718141092,0.00116445089927337,2.9338788193871,NS,0.798525684559516,2.40640910476672e-14,13.6186305379109,NS,0.749482701350304,9.410104255452144e-14,13.02640556495566,NS
Td00001aa008463_T001,-0.459972730742493,0.0838775772234075,1.07635412248067,NS,0.115581444765865,0.968056016306642,0.0140995116285865,NS,-0.172195642988314,0.4103724075630063,0.3868218478133493,NS
Td00001aa008476_T001,-0.139235797371172,0.384545242438115,0.415052557331126,NS,-0.330994519675558,1.24659187871149e-8,7.90427570677362,NS,-0.235115158523365,1.0323505553644757e-6,5.986172804250795,NS
Td00001aa008487_T004,-0.87038726186953,0.0892794110978781,1.04924868307703,NS,-0.431530020587818,1.21314396388405e-5,4.91608765831686,NS,-0.650958641228674,9.200950137404952e-5,4.036167322858178,NS
Td00001aa008491_T001,-1.74661576419993,0.00262020663743639,2.58166445755062,Down,-1.97461544518953,3.0239137762930597e-12,11.5194305964427,Down,-1.86061560469473,1.062503875039175e-11,10.973669477367004,Down
Td00001aa008501_T002,0.527070335512661,0.111145745383383,0.954107157273445,NS,0.771131359007728,0.011239188472047,1.94926504595874,NS,0.6491008472601945,0.024422442970153124,1.6122108958624304,NS
Td00001aa008517_T002,-0.195946441032647,0.137658610194552,0.861196619410237,NS,-0.113257815876758,0.810027736228911,0.0915001101522964,NS,-0.1546021284547025,0.48725395191858695,0.31224462981018675,NS
Td00001aa008566_T003,-0.512513650651464,0.0989436172959722,1.00461221623823,NS,-0.333893258865645,0.526106013767662,0.278926733878219,NS,-0.42320345475855453,0.31770554824637365,0.4979752008110508,NS
Td00001aa008587_T005,-0.0513991525066443,0.851460393889285,0.0698355486589573,NS,0.131116513722045,0.97096032476329,0.0127985158061108,NS,0.03985868060770035,0.9996572672230563,1.4887246698859125e-4,NS
Td00001aa008599_T001,-0.0694518807521452,0.60346661544512,0.219346750635401,NS,-0.359865101823435,0.0896439324507939,1.04747910032729,NS,-0.2146584912877901,0.32445889458340244,0.48884031577077675,NS
Td00001aa008627_T001,-0.15200309344505,0.577758756565309,0.238253463591518,NS,0.00142953613199748,0.0105036224266314,1.97866089820739,NS,-0.07528677865652626,0.07757786832417363,1.1102621580663008,NS
Td00001aa008659_T003,-0.369594528517677,0.160203947237064,0.7953267876141,NS,-0.00845243989407666,0.97106515727752,0.012751628488803,NS,-0.18902348420587683,0.5758083985841156,0.23972200491098186,NS
Td00001aa008665_T001,0.469885976274464,0.159723111075647,0.796632239237606,NS,-0.130227087860539,0.913359103456938,0.0393584382519119,NS,0.1698294442069625,0.5568921203808527,0.2542289270183483,NS
Td00001aa008673_T002,-0.139235797371172,0.853316755365532,0.0688897266615712,NS,0.0760244817983725,0.829679454932371,0.0810896640607364,NS,-0.03160565778639975,0.9916611389134705,0.003636705508271906,NS
Td00001aa008679_T001,0.565597175854225,0.00487720442349929,2.31182904097659,NS,0.478525437686084,2.45164732816663e-6,5.61054200334081,NS,0.5220613067701545,2.2213284584537864e-6,5.653387219413193,NS
Td00001aa008702_T001,-0.123433941248279,0.894967682537724,0.048192646861676,NS,-0.621879679661007,7.37427918744628e-6,5.13228042419233,NS,-0.372656810454643,3.9984484143721196e-4,3.398108502622347,NS
Td00001aa008764_T001,-0.179514657013621,0.506158758198017,0.295713244038891,NS,-0.0350614432992273,0.371746874656028,0.429752673983807,NS,-0.10728805015642415,0.6324397268389811,0.19898085758065476,NS
Td00001aa008781_T002,-0.691988685447822,0.00169756128003123,2.7701745392277,NS,0.0554921060032111,0.180121547800313,0.744434329762364,NS,-0.31824828972230546,0.008407186060042782,2.075349341073889,NS
Td00001aa008783_T001,-0.145605322246899,0.457570178629294,0.339542287708847,NS,0.166835265645483,0.656761360717897,0.182592406011371,NS,0.010614971699292,0.7749676913119004,0.11071640301297234,NS
Td00001aa008789_T014,-1.10469737866669,0.00907948041565841,2.04193900379928,Down,-0.451367105860664,0.00305112866988887,2.51553947723323,NS,-0.778032242263677,0.0012610659641662178,2.8992621956441122,NS
Td00001aa008824_T001,0.232660756790275,0.0983026626797518,1.00743471847039,NS,-0.145293265577632,0.777370016550992,0.109372214280484,NS,0.0436837456063215,0.39549138454693705,0.40286297280973915,NS
Td00001aa008852_T001,-0.316528107144772,0.0629273456307403,1.20116058705491,NS,-0.289929879687119,8.9774051731738e-4,3.04684917355748,NS,-0.30322899341594545,0.0022491531695202284,2.647980967680278,NS
Td00001aa008860_T001,-1.09541956507868,8.7245752335133e-4,3.05925570800567,Down,-0.497904547731838,8.24887507517723e-6,5.08360527350511,NS,-0.796662056405259,1.4602142924796008e-6,5.835583405029154,NS
Td00001aa008864_T001,1.59645813955899,3.0251390199351e-4,3.51925466259716,Up,1.58039153580841,8.147415525818029e-18,17.0889801336994,Up,1.5884248376837,3.189853857586796e-17,16.496229213587807,Up
Td00001aa008865_T002,0.49364733397521,0.857719533753081,0.0666546991626747,NS,-0.904188907096638,0.0300561953647275,1.5220659950292,NS,-0.205270786560714,0.20995484469656042,0.6778740995889976,NS
Td00001aa008869_T002,-0.0218043703183484,0.746527679668298,0.126954084919075,NS,-0.413802420652885,0.00540281460237894,2.26737993502331,NS,-0.21780339548561667,0.05777924774191386,1.2382281167608167,NS
Td00001aa008936_T001,-0.619270551496451,0.31793184404933,0.497665970977044,NS,-0.150912341052629,0.342294333926201,0.465600289775215,NS,-0.38509144627454,0.48184698295105216,0.31709085597408865,NS
Td00001aa008975_T001,0.666302128173095,0.039983763232986,1.39811633291911,NS,-0.110936937786144,0.985761668995548,0.00622807324496926,NS,0.2776825951934755,0.27049611768577153,0.5678389637542549,NS
Td00001aa008981_T001,0.0440443327060212,0.868007906153487,0.0614763190825,NS,0.122267585198116,0.645733446664062,0.18994671812344,NS,0.08315595895206859,0.948620757390082,0.022907376499094585,NS
Td00001aa008985_T001,1.97452931248388,0.00205274776543307,2.68766441195941,Up,2.23839749777842,3.10291975989348e-7,6.50822945493019,Up,2.1064634051311497,1.8968720413776345e-7,6.721961964629489,Up
Td00001aa009000_T002,-0.15521264992094,0.28628276558968,0.54320479600422,NS,-0.28509219022618,6.2122974252253e-5,4.20674775979442,NS,-0.22015242007356,8.860552455479643e-4,3.052539199006134,NS
Td00001aa009031_T004,0.37851162325373,0.355316934207974,0.449384093783338,NS,-0.145620752047393,0.67761617324392,0.169016236876338,NS,0.1164454356031685,0.7064363859260867,0.15092693995150314,NS
Td00001aa009039_T001,0.101650076094435,0.710123010660201,0.148666414346274,NS,0.0453373877045719,0.135873002626068,0.866866827117996,NS,0.07349373189950345,0.4523030853149614,0.3445704497718957,NS
Td00001aa009047_T003,-0.403541860441014,0.0437414724831259,1.35910660125877,NS,-0.144473698323806,0.507303230783457,0.294732371849835,NS,-0.27400777938241,0.1905567646225198,0.7199756294891041,NS
Td00001aa009051_T006,0.18269229751619,0.500879166263976,0.300267032125144,NS,0.141535153671343,0.244320016275367,0.612040951357145,NS,0.16211372559376652,0.5129764084340336,0.2899026074466875,NS
Td00001aa009055_T001,0.312665173558394,0.161947222863591,0.790626495047193,NS,0.380528677999912,0.09620995047363,1.0167800089153,NS,0.346596925779153,0.15140158913714985,0.8198695663823584,NS
Td00001aa009066_T002,0.385154896884344,0.00777263590921755,2.10943167531794,NS,0.457763348510332,6.585194848553191e-9,8.18143137022391,NS,0.421459122697338,2.3196341320192993e-8,7.63458050949505,NS
Td00001aa009076_T001,-0.214240225572989,0.220738819569838,0.656121284226456,NS,-0.639545683029207,0.00112216151439002,2.94994462992471,NS,-0.42689295430109797,0.0071024754404173124,2.1485902593452137,NS
Td00001aa009109_T002,0.0717626693000913,0.826399750366414,0.0828098226773338,NS,-0.0973564276179238,0.766438781627015,0.115522528172091,NS,-0.012796879158916252,0.9722095238254232,0.012240128864676712,NS
Td00001aa009125_T006,-1.53115605702536,0.0104817642297652,1.97956561327143,Down,-0.910015385853454,5.61085651699283e-9,8.2509708371021,NS,-1.220585721439407,2.5717805542362366e-8,7.589766091793785,Down
Td00001aa009131_T001,-0.295128035543647,0.292569156553822,0.53377146031778,NS,-0.725337003588263,6.0236001203628e-4,3.2201438667018,NS,-0.5102325195659551,0.005484120412651128,2.2608930181465974,NS
Td00001aa009148_T002,0.0621217119077975,0.567154521453076,0.246298601297918,NS,-0.341119258901796,0.021029983693248,1.67716106406761,NS,-0.13949877349699924,0.12493121446076107,0.9033290382120556,NS
Td00001aa009183_T001,0.01292617444427,0.828991389590696,0.0814499802732099,NS,0.602955481471054,0.0013416196359902,2.87237059400678,NS,0.30794082795766203,0.02233268043553425,1.6510591484691115,NS
Td00001aa009191_T001,-0.0380063225797449,0.893700218562747,0.0488081358545034,NS,-0.323487792297913,5.52557129382778e-7,6.25762281322107,NS,-0.18074705743882896,4.7983797545217196e-5,4.318905383969937,NS
Td00001aa009221_T001,0.832687516439532,0.0929901749643567,1.03156293514685,NS,0.819767868148927,4.2567740033516e-4,3.37091940636566,NS,0.8262276922942295,0.001684896444695168,2.773426786115781,NS
Td00001aa009228_T001,0.521050736900963,0.0821538153259388,1.08537226258162,NS,-0.172208204579814,0.0408946750937365,1.38833323790858,NS,0.17442126616057452,0.050542331676244195,1.2963447265876893,NS
Td00001aa009257_T001,-0.367731784500487,0.0430973359358408,1.36554957494652,NS,0.210005400772288,0.56155833405879,0.250605123028611,NS,-0.0788631918640995,0.20138637916475527,0.6959699064419242,NS
Td00001aa009265_T001,0.2904244038653,0.320904823195589,0.493623755414662,NS,0.624686611529412,6.795391453868751e-9,8.1677855203357,NS,0.457555507697356,5.355787316011337e-7,6.271176677611606,NS
Td00001aa009285_T003,0.502839758255932,0.0388125200722983,1.41102815787938,NS,0.325686437457288,0.0196817661063938,1.70593593355472,NS,0.41426309785661,0.016834627120935818,1.7737964985876489,NS
Td00001aa009306_T001,-0.481968507397831,0.080681120335097,1.09322807982005,NS,0.0962657401567028,0.67465280079992,0.170919672339397,NS,-0.1928513836205641,0.32549660609848274,0.48745353539190406,NS
Td00001aa009323_T001,-0.0499049058263139,0.873917997501928,0.0585293166827752,NS,-0.135286849993828,0.909007348139684,0.0414326060589804,NS,-0.09259587791007096,0.9994613743274616,2.3398517826530608e-4,NS
