orthogroup,log2FC,padj,species,DAP,rank
OG0003555,0.5795757744232907,0.974823994298181,Ag,NS,209
OG0003574,0.2974849157105747,1,Ag,NS,374
OG0003576,-0.3255393484397412,1,Ag,NS,1508
OG0003590,-0.131313234677865,1,Ag,NS,1099
OG0003604,-0.20129400622267493,1,Ag,NS,1260
OG0003608,-0.5479317697761891,0.318791097222112,Ag,NS,1859
OG0003613,0.896655390361407,0.385558832174547,Ag,NS,121
OG0003619,-0.28569723846606154,0.904453231247196,Ag,NS,1417
OG0003640,0.05519565424212462,1,Ag,NS,738
OG0003663,-0.34923544088309766,1,Ag,NS,1560
OG0003665,0.17248751551013403,1,Ag,NS,525
OG0003666,-0.1861106779961147,1,Ag,NS,1234
OG0003675,0.06626144226872127,1,Ag,NS,716
OG0003711,-0.9885043611621706,0.838496386967429,Ag,NS,2131
OG0003712,0.22897256976016075,0.557225447456522,Ag,NS,440
OG0003720,0.05380644369579382,1,Ag,NS,742
OG0003728,1.6372674077403346,5.8825986761306e-4,Ag,UP,41
OG0003744,0.3080113145521776,0.798540379302646,Ag,NS,361
OG0003768,0.1915626507007556,1,Ag,NS,496
OG0003785,0.0025655933201965686,1,Ag,NS,833
OG0003789,-0.4285658841234909,0.294227371448008,Ag,NS,1717
OG0003817,0.15055967657538138,0.539771768056816,Ag,NS,561
OG0003852,-1.4324558660935294,0.00899251808240261,Ag,DOWN,2213
OG0003871,0.09356017616233782,1,Ag,NS,669
OG0003900,1.349365277594213,0.155271586304203,Ag,NS,63
OG0003951,-0.27753397552890896,1,Ag,NS,1404
OG0003967,-0.2959799614373027,0.197354845297294,Ag,NS,1445
OG0003977,0.25699798968350634,0.42097990535773,Ag,NS,421
OG0004004,-0.03948828988097554,1,Ag,NS,912
OG0004009,0.07997537672059589,1,Ag,NS,691
OG0004016,-0.06793882865657556,1,Ag,NS,970
OG0004028,-0.06340917017606154,1,Ag,NS,960
OG0004034,-0.16650266314016504,1,Ag,NS,1186
OG0004036,-0.19925537606322247,0.804285548059758,Ag,NS,1256
OG0004053,-1.077041035763828,0.00667325453505458,Ag,DOWN,2154
OG0004054,-0.2740407654908124,0.763742100706935,Ag,NS,1392
OG0004074,-0.5950968778548693,0.789112191866877,Ag,NS,1909
OG0004079,0.42760617278189944,0.487048992428398,Ag,NS,283
OG0004082,-0.7958592832197748,0.00255088742638037,Ag,NS,2053
OG0004098,-0.4819685073978307,0.344229811165194,Ag,NS,1792
OG0004103,-0.18606492951868295,1,Ag,NS,1229
OG0004121,1.0107798387532427,0.772992959752429,Ag,NS,99
OG0004123,0.259423152281415,0.885506408910991,Ag,NS,416
OG0004128,0.12829340100981756,1,Ag,NS,604
OG0004164,-0.02767495844284834,1,Ag,NS,893
OG0004185,-0.5691795034802285,1,Ag,NS,1888
OG0004186,-0.1664426154410002,1,Ag,NS,1185
OG0004200,0.1686420355588392,1,Ag,NS,537
OG0004201,-0.05439229681862778,1,Ag,NS,941
OG0004208,-0.08314123530024586,1,Ag,NS,1000
OG0004214,-2.0469210473874924,0.00768669463152629,Ag,DOWN,2241
OG0004226,-0.30757280191029224,1,Ag,NS,1470
OG0004237,-0.6054867973480229,0.061506500216255,Ag,NS,1919
OG0004264,-0.17299399036102314,1,Ag,NS,1206
OG0004302,-0.8836352433082154,0.419551917271706,Ag,NS,2091
OG0004328,0.5782141654724543,1,Ag,NS,211
OG0004350,-0.09541956507868243,1,Ag,NS,1025
OG0004387,-0.35107444054687875,0.818751845619589,Ag,NS,1567
OG0004392,-0.8572598278839179,0.155278787214628,Ag,NS,2077
OG0004407,-0.06491747668133854,1,Ag,NS,962
OG0004431,-0.3093594213843066,1,Ag,NS,1473
OG0004446,-0.7107557148433575,1,Ag,NS,1991
OG0004468,0.06072854825542295,1,Ag,NS,728
OG0004474,-0.4188898247744504,1,Ag,NS,1697
OG0004483,-0.4073635713934228,0.240381614815557,Ag,NS,1675
OG0004495,-0.06995004922340062,1,Ag,NS,978
OG0004509,-0.021525617392625707,1,Ag,NS,875
OG0004512,0.3634330426867213,1,Ag,NS,321
OG0004515,0.070389327891398,1,Ag,NS,709
OG0004533,-0.6148451031156562,0.00547793489258271,Ag,NS,1927
OG0004534,-0.5353317329965558,0.0337246713565923,Ag,NS,1845
OG0004535,-0.3183258582071667,1,Ag,NS,1488
OG0004557,-0.2722973271627619,0.581648429045138,Ag,NS,1390
OG0004559,1.6406209280356976,0.528021073832691,Ag,NS,39
OG0004562,-0.05439229681862778,1,Ag,NS,941
OG0004564,-0.3940316411585416,0.0664384994784752,Ag,NS,1646
OG0004572,-0.6803820657998387,1,Ag,NS,1976
OG0004576,-1.3291596641184382,2.8107022831052e-4,Ag,DOWN,2205
OG0004579,-0.11559744701631276,1,Ag,NS,1066
OG0004593,-0.37563543729103566,1,Ag,NS,1619
OG0004597,-0.1124747292584125,1,Ag,NS,1062
OG0004610,-0.01304303747559888,1,Ag,NS,858
OG0004627,-0.4356183883282476,0.0264552610002779,Ag,NS,1730
OG0004652,-0.29512803554364725,1,Ag,NS,1441
OG0004654,0.34596403034287176,1,Ag,NS,334
OG0004662,-0.3255393484397412,1,Ag,NS,1508
OG0004663,-0.5649048483799026,0.10896779919522,Ag,NS,1884
OG0004695,-0.2915920165164037,1,Ag,NS,1430
OG0004696,-1.096602888479146,0.0099019623976208,Ag,DOWN,2160
OG0004712,-0.7563309190331373,0.163754164179747,Ag,NS,2029
OG0004724,-0.8059129478836977,0.600317511462804,Ag,NS,2057
OG0004734,-0.26436776427588815,0.101959147789003,Ag,NS,1375
OG0004740,-0.05589120089204515,1,Ag,NS,945
OG0004741,-0.21926996352362352,1,Ag,NS,1288
OG0004743,-0.5458241068141979,0.0644163266024592,Ag,NS,1854
OG0004747,0,1,Ag,NS,838
OG0004774,-0.05139915250664432,1,Ag,NS,936
OG0004781,-0.3547594873547347,0.0202504167656162,Ag,NS,1572
OG0004798,-0.04990490582631392,1,Ag,NS,934
OG0004800,0.28902830805717367,0.229246155244113,Ag,NS,387
OG0004803,0.16349873228287956,1,Ag,NS,542
OG0004804,0.05380644369579382,1,Ag,NS,742
OG0004845,0.5230600617952494,0.209914365819678,Ag,NS,237
OG0004846,0.09626185305840348,1,Ag,NS,663
OG0004859,-0.8598757760909294,0.0644739478508639,Ag,NS,2078
OG0004896,-0.2293823533437969,1,Ag,NS,1303
OG0004902,-0.4188898247744504,0.0570262904265865,Ag,NS,1697
OG0004910,-0.3062360109854499,0.851782003596113,Ag,NS,1469
OG0004924,-0.20009641025122454,0.0156489133336285,Ag,NS,1258
OG0004946,-0.3093594213843066,0.978035356672414,Ag,NS,1473
OG0004961,1.591200672932376,0.0116376132491737,Ag,UP,46
OG0004962,-0.34739878240348054,0.0291230227649278,Ag,NS,1559
OG0004964,-0.438307278601691,0.0966660532764189,Ag,NS,1737
OG0004981,0.32077347694587044,1,Ag,NS,353
OG0004983,-0.2915920165164037,0.128162404333939,Ag,NS,1430
OG0004984,-0.3455644591546006,0.249994131140433,Ag,NS,1552
OG0004987,0.22650852980867975,1,Ag,NS,444
OG0004989,-0.3455644591546006,1,Ag,NS,1552
OG0005002,-0.17104316187459867,1,Ag,NS,1202
OG0005023,-0.24853328825551774,0.795440325763078,Ag,NS,1345
OG0005033,-0.40545145044964576,0.0420536306123751,Ag,NS,1670
OG0005036,-0.42468766931256313,0.482449406384021,Ag,NS,1715
OG0005037,0.1915626507007556,1,Ag,NS,496
OG0005050,-0.5958231272076713,1,Ag,NS,1911
OG0005061,-0.7710274302398392,0.35806560448103403,Ag,NS,2037
OG0005063,0.6135316529179271,0.0265041853870984,Ag,NS,190
OG0005084,-1.9545570292388328,0.0165229198921282,Ag,DOWN,2238
OG0005102,-0.27406818850114373,0.832269993338585,Ag,NS,1395
OG0005103,0.14535138557262012,1,Ag,NS,574
OG0005104,-0.9742624385863916,1,Ag,NS,2128
OG0005107,-0.3714596807372396,0.811612928947698,Ag,NS,1606
OG0005120,-0.2863041851566411,1,Ag,NS,1419
OG0005133,0.03280614508324148,1,Ag,NS,777
OG0005144,0.41142624572646497,1,Ag,NS,290
OG0005160,-0.41311518714781525,1,Ag,NS,1686
OG0005182,0.3402774047662543,0.655054203754184,Ag,NS,340
OG0005192,-0.6597225952337457,0.0320324895724233,Ag,NS,1964
OG0005197,-0.24127043154213737,0.135857197728313,Ag,NS,1327
OG0005202,-0.08314123530024586,1,Ag,NS,1000
OG0005214,1.0690146779151806,0.00291611701393605,Ag,UP,94
OG0005216,-1.4919658156861733,0.0304682448104863,Ag,DOWN,2216
OG0005221,0.12167855658825248,1,Ag,NS,619
OG0005240,0.08542465625267767,1,Ag,NS,681
OG0005243,-0.14880066140670606,1,Ag,NS,1134
OG0005250,0.04264433740849372,1,Ag,NS,762
OG0005265,-0.3827015171591536,0.23019723256369,Ag,NS,1627
OG0005269,2.211012193485512,0.00304071514762568,Ag,UP,10
OG0005272,-0.5713215900517699,1,Ag,NS,1890
OG0005279,-1.3959286763311392,0.230986876472025,Ag,NS,2210
OG0005315,0.4771592111866412,0.393467564055257,Ag,NS,256
OG0005326,-0.5104570643575265,0.255729312232544,Ag,NS,1819
OG0005333,0.5743437539200129,0.733355831960551,Ag,NS,213
OG0005336,-0.1376478004679799,1,Ag,NS,1110
OG0005340,-1.123433941248279,1,Ag,NS,2169
OG0005343,-0.6989977439671857,0.161506976650504,Ag,NS,1982
OG0005356,-0.4461480318188743,1,Ag,NS,1749
OG0005361,-0.058248240381156585,0.874921602243326,Ag,NS,953
OG0005372,0.1647862781433397,1,Ag,NS,539
OG0005374,-0.16650266314016504,1,Ag,NS,1186
OG0005386,-0.3455644591546006,1,Ag,NS,1552
OG0005389,-0.04273304552462934,1,Ag,NS,920
OG0005405,-0.3255393484397412,1,Ag,NS,1508
OG0005432,-0.4520566887096497,0.344923638365764,Ag,NS,1757
OG0005469,-0.5048928658206131,0.538296887752728,Ag,NS,1814
OG0005482,-0.06793882865657556,1,Ag,NS,970
OG0005483,1.6290068334271774,0.11600082341195,Ag,NS,42
OG0005509,-0.3939581550720355,0.372216567010805,Ag,NS,1645
OG0005511,0.4157586665224981,0.791345115635302,Ag,NS,288
OG0005515,0.6499522186910456,0.0221616861452161,Ag,NS,180
OG0005531,0.16992500144231237,1,Ag,NS,533
OG0005539,-0.5084034055895519,0.378206372895321,Ag,NS,1818
OG0005543,0.3173040683619148,1,Ag,NS,355
OG0005545,-0.22893711386974033,0.145369262874672,Ag,NS,1302
OG0005547,-0.3495837370699812,0.0416047418108087,Ag,NS,1565
OG0005549,0.09895848008816877,1,Ag,NS,661
OG0005560,0.20187817796759822,1,Ag,NS,484
OG0005567,0.3022966285283323,1,Ag,NS,366
OG0005568,-0.10291310739595673,1,Ag,NS,1039
OG0005569,0.5250665920782109,0.964062228116787,Ag,NS,236
OG0005594,-0.1456053222468993,1,Ag,NS,1126
OG0005621,-1.1140352432460294,0.057243794718657,Ag,NS,2166
OG0005637,0.7706176466562031,0.810407126324727,Ag,NS,150
OG0005651,-0.3883554566263384,0.855484430542063,Ag,NS,1637
OG0005681,-0.2260036748888269,1,Ag,NS,1295
OG0005689,0.03421571533791298,1,Ag,NS,775
OG0005690,0.3230817895037326,0.697911562366201,Ag,NS,352
OG0005710,1.1460034511389243,0.483953154371431,Ag,NS,83
OG0005715,0.20288783347014341,1,Ag,NS,481
OG0005717,-0.09850554495242506,1,Ag,NS,1033
OG0005726,0.07587486697512764,1,Ag,NS,701
OG0005757,-0.12973392960401728,1,Ag,NS,1096
OG0005758,-0.14880066140670606,0.572898039010263,Ag,NS,1134
OG0005769,-0.3455644591546006,0.610856421592304,Ag,NS,1552
OG0005781,-0.3584539709124763,0.782481241797267,Ag,NS,1580
OG0005788,-0.15360697914763968,0.721609381503713,Ag,NS,1151
OG0005796,1.749633389943949,0.00679140844444408,Ag,UP,35
OG0005831,-0.04390477654220445,1,Ag,NS,921
OG0005848,-0.39024503782755654,0.43416203906015,Ag,NS,1640
OG0005873,0.11636475669178462,1,Ag,NS,626
OG0005895,0.5897634869849773,1,Ag,NS,204
OG0005918,-0.195946441032647,1,Ag,NS,1250
OG0005931,0.04208180839031214,0.155278787214628,Ag,NS,764
OG0005935,-0.4036440994774614,0.166029711608564,Ag,NS,1669
OG0005939,-0.3978282092466207,0.374570971515607,Ag,NS,1656
OG0005940,-0.1827860757416734,1,Ag,NS,1220
OG0005943,0.14089303504785955,0.721902141084622,Ag,NS,584
OG0005949,0.02431967919541289,1,Ag,NS,791
OG0005962,0.3651325934525299,1,Ag,NS,319
OG0005964,-1.098505544952425,0.0135426256720617,Ag,DOWN,2161
OG0005980,-1.0148087533414683,0.0706734991990482,Ag,NS,2137
OG0005984,-0.416962376203336,1,Ag,NS,1693
OG0005987,-0.14420673430249303,1,Ag,NS,1125
OG0005989,-0.4305089080412838,1,Ag,NS,1720
OG0005991,-0.49207853504267185,0.893203633120384,Ag,NS,1804
OG0006003,0.49356400427862257,0.540213739288511,Ag,NS,249
OG0006005,0.57918014812715,0.613378865398208,Ag,NS,210
OG0006024,-0.03356953269370183,1,Ag,NS,905
OG0006047,0.377401430785794,1,Ag,NS,309
OG0006053,-0.23276896297612443,1,Ag,NS,1311
OG0006058,-0.5437195184892746,0.234989018397233,Ag,NS,1853
OG0006069,-2.2515387669959646,0.057243794718657,Ag,NS,2245
OG0006072,-0.6873348264416056,0.0369422867220403,Ag,NS,1980
OG0006086,-0.01013437713371317,1,Ag,NS,850
OG0006090,0.511973981781801,0.266077487919694,Ag,NS,241
OG0006092,0.22108161730297307,1,Ag,NS,457
OG0006095,-0.1250063610670326,1,Ag,NS,1087
OG0006161,1.5779419562317067,0.0448858046406351,Ag,UP,48
OG0006167,-0.15200309344504995,0.831216968075132,Ag,NS,1147
OG0006177,-1.8223872704779351,0.741315892161418,Ag,NS,2234
OG0006181,-0.00144341686966871,1,Ag,NS,839
OG0006185,-0.4699292577749161,0.13234160378964,Ag,NS,1775
OG0006196,-0.38482470194846297,0.12318197130935,Ag,NS,1632
OG0006210,0.05102400302446689,1,Ag,NS,750
OG0006221,0.2671428803428272,1,Ag,NS,409
OG0006237,-0.00868224309980088,1,Ag,NS,846
OG0006254,0.12432813500220176,1,Ag,NS,616
OG0006291,-0.12029423371771177,1,Ag,NS,1075
OG0006297,-0.14082554413356457,1,Ag,NS,1114
OG0006306,-0.6688680777827979,0.0419953986088286,Ag,NS,1969
OG0006312,0.2963105607080923,1,Ag,NS,376
OG0006321,-0.4461480318188743,0.827525701130131,Ag,NS,1749
OG0006323,-0.520769438793664,0.0146616342682585,Ag,NS,1827
OG0006327,0.0398402645317911,1,Ag,NS,766
OG0006390,0.26062790812669856,0.754179448200753,Ag,NS,414
OG0006409,-0.33891477635140044,0.627344416087216,Ag,NS,1540
OG0006417,-0.6192705514964515,0.772992959752429,Ag,NS,1931
OG0006431,-0.08467032398699055,1,Ag,NS,1005
OG0006442,0.00144197417390632,1,Ag,NS,835
OG0006443,-0.1942948151614887,0.799225685989601,Ag,NS,1245
OG0006462,0.8495990111514515,0.0111346882451257,Ag,NS,132
OG0006466,0.6590111711981499,0.106499948373213,Ag,NS,176
OG0006472,-0.22431729826094013,1,Ag,NS,1293
OG0006475,-0.11966554454299481,1,Ag,NS,1074
OG0006479,-0.5641997249394862,0.0623354591804507,Ag,NS,1883
OG0006487,-0.18442457113742744,0.284516403103419,Ag,NS,1223
OG0006514,0.14795788138710142,1,Ag,NS,566
OG0006520,-0.16004041251046824,1,Ag,NS,1168
OG0006527,0.24610400988391656,1,Ag,NS,430
OG0006537,-0.08314123530024586,1,Ag,NS,1000
OG0006539,0.7320520733002891,0.750697283952456,Ag,NS,155
OG0006550,-0.34190279464862844,0.0227010182286476,Ag,NS,1544
OG0006562,-0.75017832322261,0.801955706240392,Ag,NS,2024
OG0006564,0.07997537672059589,1,Ag,NS,691
OG0006566,-0.24982229440694284,0.871676564060504,Ag,NS,1347
OG0006567,0.5993177936982261,0.17670647454619,Ag,NS,199
OG0006618,-0.4363537305159361,1,Ag,NS,1732
OG0006631,-0.1620851208088416,0.847338037153973,Ag,NS,1180
OG0006673,-0.8236772273595371,0.225095140436502,Ag,NS,2067
OG0006679,-0.06642736173897607,1,Ag,NS,964
OG0006682,0.12829340100981756,1,Ag,NS,604
OG0006694,-0.7908586021614084,0.0945160853380508,Ag,NS,2048
OG0006746,0.25338423580007446,0.540213739288511,Ag,NS,424
OG0006761,-0.749839632714099,0.0369422867220403,Ag,NS,2023
OG0006770,-0.2601518973006725,0.544050340327348,Ag,NS,1367
OG0006777,-0.14082554413356457,1,Ag,NS,1114
OG0006778,-0.3455644591546006,0.164591244488091,Ag,NS,1552
OG0006787,-0.5929192245494992,0.630542915102756,Ag,NS,1907
OG0006795,-0.28454587288428235,1,Ag,NS,1413
OG0006815,-0.7958592832197748,0.0226361678828063,Ag,NS,2053
OG0006843,0.1877677470460248,1,Ag,NS,499
OG0006856,0.01006368334469748,1,Ag,NS,812
OG0006861,-0.33278908751912917,1,Ag,NS,1522
OG0006862,-0.4739311883324124,0.0757513079143473,Ag,NS,1780
OG0006869,-0.6060347243397574,1,Ag,NS,1920
OG0006870,-0.21759143507262677,0.0778277639245474,Ag,NS,1286
OG0006873,0.47661175647562704,0.152509511745053,Ag,NS,257
OG0006889,-0.3183258582071667,1,Ag,NS,1488
OG0006893,-0.2378638300988879,1,Ag,NS,1321
OG0006899,-0.0709665213541436,1,Ag,NS,979
OG0006941,1.7845039829295666,0.00945193655986751,Ag,UP,32
OG0006946,-0.6326289343514705,0.625821871567297,Ag,NS,1943
OG0006955,-0.2880646430210785,1,Ag,NS,1425
OG0006988,0.10299399332332564,1,Ag,NS,653
OG0007004,-0.4659383975788817,0.19647033884355,Ag,NS,1771
OG0007017,-0.06340917017606154,1,Ag,NS,960
OG0007031,0.9070028221402227,0.0115705859411692,Ag,NS,117
OG0007038,-0.5875841047436902,0.294408640946631,Ag,NS,1901
OG0007041,-0.32012585225337686,0.940722991369547,Ag,NS,1494
OG0007042,-0.07704103576382801,1,Ag,NS,988
OG0007047,0.6664885580686,0.254161168724078,Ag,NS,172
OG0007054,0.3455465401329309,0.424744977129354,Ag,NS,335
OG0007064,0.03703073094496702,1,Ag,NS,769
OG0007082,0.1401242239090707,0.851821919526265,Ag,NS,585
OG0007098,0.25247389491337974,0.392303509026314,Ag,NS,427
OG0007101,-0.48720208205865834,0.0628531393390681,Ag,NS,1798
OG0007103,-0.3584539709124763,0.772992959752429,Ag,NS,1580
OG0007104,-0.8416629728328994,0.0726103341571949,Ag,NS,2073
OG0007107,0.13224779829843977,1,Ag,NS,597
OG0007112,-0.25842515258120435,0.19978856507901,Ag,NS,1361
OG0007115,-0.21424022557298897,1,Ag,NS,1282
OG0007154,-0.0188780102056894,1,Ag,NS,869
OG0007162,0.05519565424212462,1,Ag,NS,738
OG0007170,-0.16812275880832692,1,Ag,NS,1195
OG0007172,-0.8236772273595371,1,Ag,NS,2067
OG0007175,-0.9364237393122408,0.70415124448978506,Ag,NS,2114
OG0007182,0.902266569083071,0.603911722022749,Ag,NS,119
OG0007205,-0.0174170530774094,1,Ag,NS,867
OG0007213,0.03843618165610792,1,Ag,NS,768
OG0007234,-0.06642736173897607,1,Ag,NS,964
OG0007236,0.21288056634438476,1,Ag,NS,468
OG0007241,0.05102400302446689,1,Ag,NS,750
OG0007246,-0.05739166388833668,1,Ag,NS,950
OG0007249,0.00288250853312136,1,Ag,NS,829
OG0007251,-0.01013437713371317,1,Ag,NS,850
OG0007264,-1.307572801910292,0.0536254453114337,Ag,NS,2200
OG0007266,-0.1456053222468993,1,Ag,NS,1126
OG0007269,-0.07428837857872315,1,Ag,NS,984
OG0007270,0.6753643127491455,0.101298231472619,Ag,NS,168
OG0007278,-0.5820799921880347,0.0223282346505309,Ag,NS,1896
OG0007280,0.2809563138310563,1,Ag,NS,392
OG0007282,-0.6966576055126692,0.117488958496462,Ag,NS,1981
OG0007283,-0.3940316411585416,0.291772942105829,Ag,NS,1646
OG0007321,0.4103411046140874,1,Ag,NS,291
OG0007331,-0.3400754415976217,1,Ag,NS,1542
OG0007333,-0.20423305221760776,1,Ag,NS,1262
OG0007365,-0.17299399036102314,0.914229503525351,Ag,NS,1206
OG0007367,0.21897021555868698,0.597224893457665,Ag,NS,462
OG0007382,-0.7514651638613213,0.0223282346505309,Ag,NS,2025
OG0007384,0.02715405150372665,1,Ag,NS,787
OG0007386,-0.5416179958439868,0.619737058133465,Ag,NS,1850
OG0007412,-1.0174170530774094,0.0288156296530212,Ag,DOWN,2138
OG0007431,-0.14880066140670606,1,Ag,NS,1134
OG0007435,-0.14095182294176037,0.361190955670995,Ag,NS,1118
OG0007444,0.6285403192627604,0.0577983716767558,Ag,NS,184
OG0007467,-0.5228407888133588,0.00120819749176669,Ag,NS,1829
OG0007473,-0.7249929525001302,0.404759261019346,Ag,NS,2003
OG0007478,-1.1109159014018506,0.143127546435223,Ag,NS,2164
OG0007482,-0.16004041251046824,1,Ag,NS,1168
OG0007483,0.05606046852884504,1,Ag,NS,737
OG0007495,-1.074000581443777,0.00846865940957308,Ag,DOWN,2152
OG0007497,-0.2260036748888269,1,Ag,NS,1295
OG0007498,0.1953475983222193,1,Ag,NS,490
OG0007520,1.0850352730001012,0.211191957002555,Ag,NS,92
OG0007523,-0.8783214434117476,0.318791097222112,Ag,NS,2089
OG0007541,-0.6371093573341396,1,Ag,NS,1947
OG0007544,-0.4579896444633908,0.832269993338585,Ag,NS,1764
OG0007580,-0.5512698022041,0.010319550664171,Ag,NS,1866
OG0007585,-0.9517638143471524,0.339767086523253,Ag,NS,2118
OG0007589,-0.4200407646138591,0.564699366612494,Ag,NS,1705
OG0007610,-1.1202942337177118,0.0536254453114337,Ag,NS,2168
OG0007616,0.1935198309886184,1,Ag,NS,493
OG0007627,0.14404636961670686,1,Ag,NS,577
OG0007628,0.00288250853312136,1,Ag,NS,829
OG0007629,0.6107000621347644,0.0098668374467916,Ag,NS,193
OG0007637,-0.4196883200399606,0.306587119364855,Ag,NS,1704
OG0007638,0.00288250853312136,1,Ag,NS,829
OG0007663,-0.2618807112174235,0.176977207628726,Ag,NS,1370
OG0007677,-0.06727019390344505,0.215393979935466,Ag,NS,969
OG0007678,-0.8703872618695304,0.0371603763471498,Ag,NS,2085
OG0007711,-0.12029423371771177,1,Ag,NS,1075
OG0007712,-0.6038405109268455,0.137887507347873,Ag,NS,1917
OG0007713,0.7982579326445002,0.0811221591933377,Ag,NS,142
OG0007720,-0.2572618549238585,0.905136664417565,Ag,NS,1360
OG0007725,-0.10005101381032824,1,Ag,NS,1035
OG0007730,-0.5691795034802285,0.075603109497044907,Ag,NS,1888
OG0007731,-0.7514651638613213,0.054481163605303,Ag,NS,2025
OG0007733,0.06350294230615795,1,Ag,NS,720
OG0007734,0.0815413737806149,1,Ag,NS,688
OG0007753,-0.25325728422226385,1,Ag,NS,1352
OG0007761,0.09626185305840348,1,Ag,NS,663
OG0007765,-0.16004041251046824,0.709219476744525,Ag,NS,1168
OG0007769,0.12565110166152013,0.956103682543212,Ag,NS,611
OG0007782,-0.25870459538993545,0.597149834475128,Ag,NS,1365
OG0007788,-0.5563933485243852,0.507687214443909,Ag,NS,1874
OG0007794,0.9442916465310991,0.0384169078315946,Ag,NS,109
OG0007796,0.02998286621571431,1,Ag,NS,781
OG0007798,0.78737047452397535,0.653408847595033,Ag,NS,145
OG0007807,-0.29321595616512686,0.364455183242551,Ag,NS,1434
OG0007832,-0.3273483706716152,1,Ag,NS,1514
OG0007842,-0.34190279464862844,0.650741485187385,Ag,NS,1544
OG0007848,-1.6038405109268454,0.0710118551530294,Ag,NS,2225
OG0007851,-0.23276896297612443,0.825548287846784,Ag,NS,1311
OG0007868,0.1309308698264487,1,Ag,NS,600
OG0007895,-0.3733272473940066,1,Ag,NS,1610
OG0007914,-0.3603047666004178,1,Ag,NS,1583
OG0007921,-0.732164607902385,0.0285377160833073,Ag,NS,2011
OG0007931,-0.10935875603655625,1,Ag,NS,1054
OG0007937,-0.3040061868900999,0.190360636612281,Ag,NS,1458
OG0007952,-0.28454587288428235,1,Ag,NS,1413
OG0007954,-0.2293823533437969,1,Ag,NS,1303
OG0007957,-0.7268458741334669,0.898679299384023,Ag,NS,2007
OG0007968,-0.2740407654908124,0.0558205899913063,Ag,NS,1392
OG0007969,0.08133962745193878,1,Ag,NS,689
OG0007979,0.7731523970140524,0.176618692589997,Ag,NS,149
OG0007981,0.1712068274181424,1,Ag,NS,530
OG0008007,0.39066768555966747,0.384052597530622,Ag,NS,300
OG0008035,-0.42275246440684927,0.473230466550039,Ag,NS,1711
OG0008080,-0.5585165204173551,0.0828106512960064,Ag,NS,1877
OG0008092,1.9263790251998787,1.4494282847679e-4,Ag,UP,21
OG0008104,-1.2688167584278,0.0800837023167029,Ag,NS,2192
OG0008111,-0.3584539709124763,1,Ag,NS,1580
OG0008114,0.2558028366027179,0.98453402731929,Ag,NS,422
OG0008133,-1.1109159014018506,0.11019742051376,Ag,NS,2164
OG0008143,0.12565110166152013,1,Ag,NS,611
OG0008147,0.07450543636362976,1,Ag,NS,703
OG0008148,0.552868871011303,0.198056846685052,Ag,NS,220
OG0008195,-0.7490384264667812,0.0550537497161049,Ag,NS,2022
OG0008214,-0.8339273240532941,0.169694295430418,Ag,NS,2071
OG0008224,-0.7833899312575583,0.0200439993285326,Ag,NS,2045
OG0008235,-0.05589120089204515,1,Ag,NS,945
OG0008236,-1.3245296315416688,0.00521443254059388,Ag,DOWN,2204
OG0008253,-0.5585165204173551,0.0875824527915182,Ag,NS,1877
OG0008256,-0.5187010584524349,0.164974721994809,Ag,NS,1826
OG0008270,2.283329168051641,2.444106661322e-4,Ag,UP,9
OG0008275,-0.1877071551267289,1,Ag,NS,1235
OG0008278,-0.7107557148433575,0.0262148587471248,Ag,NS,1991
OG0008281,0.4926223285744457,0.460072178999689,Ag,NS,250
OG0008288,-1.098505544952425,0.0291230227649278,Ag,DOWN,2161
OG0008292,-0.4981787345790897,0.00955416220488075,Ag,NS,1808
OG0008293,-0.07856366919370213,1,Ag,NS,991
OG0008324,1.1236661964538197,0.045412381071017,Ag,UP,86
OG0008336,0.22527492986956937,1,Ag,NS,449
OG0008353,0.6116445433736617,0.0839897267861321,Ag,NS,192
OG0008355,-1.234465253637023,0.781347226778509,Ag,NS,2188
OG0008366,-0.584241333477502,0.389766789213049,Ag,NS,1897
OG0008377,0.1720097260908517,1,Ag,NS,527
OG0008380,0.06212171190779749,1,Ag,NS,724
OG0008386,0.1718403501894885,0.826421681610375,Ag,NS,528
